1.664	-32.297	-11.232	-0.294	0	0	0	1	0
1.664	-32.669	-11.047	-0.293	0	0	0	1	0
1.664	-33.038	-10.863	-0.293	0	0	0	1	0
1.664	-33.403	-10.679	-0.292	0	0	0	1	0
1.664	-33.766	-10.495	-0.292	0	0	0	1	0
1.664	-34.125	-10.311	-0.291	0	0	0	1	0
1.664	-34.482	-10.128	-0.29	0	0	0	1	0
1.664	-34.835	-9.945	-0.289	0	0	0	1	0
1.538	-35.064	-9.803	-0.182	1	0	0	1	0
1.275	-35.174	-9.687	-0.075	1	0	0	1	0
-0.209	-35.164	-9.584	0.037	1	0	0	1	0
-1.143	-35.027	-9.497	0.155	1	0	0	0	0
-1.285	-34.765	-9.424	0.272	1	0	0	0	0
-1.338	-34.379	-9.366	0.388	1	0	0	0	0
-1.365	-33.877	-9.321	0.496	1	0	0	0	0
-1.382	-33.253	-9.29	0.61	1	0	0	0	0
-1.394	-32.507	-9.274	0.721	1	0	0	0	0
-1.402	-31.642	-9.271	0.831	1	0	0	0	0
-1.408	-30.657	-9.283	0.939	1	0	0	0	0
-1.413	-29.562	-9.307	1.037	1	0	0	0	0
-1.417	-28.35	-9.345	1.139	1	0	0	0	0
-1.42	-27.029	-9.396	1.231	1	0	0	0	0
-1.423	-25.599	-9.459	1.319	1	0	0	0	0
-1.425	-24.056	-9.536	1.407	1	0	0	0	0
-1.427	-22.399	-9.626	1.486	1	0	0	0	0
-1.429	-20.625	-9.729	1.561	1	0	0	0	0
-1.43	-18.745	-9.845	1.61	1	0	0	0	0
-1.432	-16.763	-9.973	1.639	1	0	0	0	0
-1.433	-14.671	-10.114	1.642	1	0	0	0	0
-1.434	-12.471	-10.267	1.601	1	0	0	0	0
-1.435	-10.17	-10.432	1.488	1	0	0	0	0
-1.436	-7.763	-10.61	1.278	1	0	0	0	0
-1.436	-5.251	-10.799	0.928	1	0	0	0	0
-1.437	-2.64	-11.001	0.414	1	0	0	0	0
-1.438	0.08	-11.215	-0.233	1	0	0	0	0
-1.438	2.903	-11.441	-0.913	1	0	0	0	0
-1.439	5.827	-11.679	-1.518	1	0	0	0	0
-1.44	8.852	-11.928	-2.003	1	0	0	0	0
-1.44	11.983	-12.19	-2.382	1	0	0	0	0
-1.44	-12.341	5.404	3.824	1	0	0	0	0
-1.441	-7.829	5.952	3.26	1	0	0	0	0
-1.441	-37.04	25.056	1.835	1	0	0	0	1
-1.442	-34.44	25.472	1.843	1	0	0	0	0
-1.442	-31.869	25.892	1.731	0	0	0	0	0
-1.442	-29.327	26.316	1.609	0	0	0	0	0
-1.442	-26.814	26.743	1.478	0	0	0	0	0
-1.442	-24.331	27.175	1.335	0	0	0	0	0
-1.442	-21.876	27.61	1.183	0	0	0	0	0
-1.442	-19.45	28.049	1.022	0	0	0	0	0
